Dataset,language.id,language.name,glottocode,latitude,longitude,family,concept,form_id,value,form
ids,ids-159,Udmurt,udmu1245,56.12921,52.63548,Uralic,ROUGH,ids-159-15-760-2,šakɩr̃es ~ vogɩr̃iyo,vogɩr̃iyo
ids,ids-160,Bezhta,bezh1248,42.1206,46.0332,Nakh-Daghestanian,ROUGH,ids-160-15-760-1,"хъаьчІчІоь, хъоьхъилоь",qäčʼčʼö
ids,ids-160,Bezhta,bezh1248,42.1206,46.0332,Nakh-Daghestanian,ROUGH,ids-160-15-760-2,"хъаьчІчІоь, хъоьхъилоь",qöqilö
ids,ids-162,Tsez (Mokok dialect),dido1241,42.2646,45.8096,Nakh-Daghestanian,ROUGH,ids-162-15-760-1,рІалІов,rˤaƛow
ids,ids-164,Dargwa (Muiri dialect),darg1241,42.4257,47.4388,Nakh-Daghestanian,ROUGH,ids-164-15-760-1,мурдар,murdar
ids,ids-165,Lezgian (Quba dialect),quba1246,None,None,Nakh-Daghestanian,ROUGH,ids-165-15-760-1,векъи,weq̄i
ids,ids-166,Azerbaijani (Terekeme dialect),nort2697,40.9777,46.4737,Turkic,ROUGH,ids-166-15-760-1,габа,gaba
ids,ids-167,Ancient Greek,anci1242,39.8155,21.9129,Indo-European,ROUGH,ids-167-15-760-1,trā'kʰus,trā'kʰus
ids,ids-168,Modern Greek,mode1248,38.36,23.13,Indo-European,ROUGH,ids-168-15-760-1,tra'xis,tra'xis
ids,ids-169,Latin,lati1261,41.9026,12.4502,Indo-European,ROUGH,ids-169-15-760-1,asper,asper
ids,ids-170,Italian,ital1282,43.0464,12.6489,Indo-European,ROUGH,ids-170-15-760-1,ruvido,ruvido
ids,ids-171,French,stan1290,48.0,2.0,Indo-European,ROUGH,ids-171-15-760-1,rugueux; rude,rugueux
ids,ids-171,French,stan1290,48.0,2.0,Indo-European,ROUGH,ids-171-15-760-2,rugueux; rude,rude
ids,ids-172,Panare,enap1235,6.95035,-65.8483,Cariban,ROUGH,ids-172-15-760-1,t-ərəʔrə-če,t-ərəʔrə-če
ids,ids-175,Wai Wai,waiw1244,1.50881,-59.1417,Cariban,ROUGH,ids-175-15-760-1,tu-turu-y,tu-turu-y
ids,ids-176,Spanish,stan1288,40.4414,-1.11788,Indo-European,ROUGH,ids-176-15-760-1,áspero,áspero
ids,ids-177,Catalan,stan1289,41.453,1.569,Indo-European,ROUGH,ids-177-15-760-1,aspre,aspre
ids,ids-178,Portuguese,port1283,39.91,-8.1,Indo-European,ROUGH,ids-178-15-760-1,áspero,áspero
ids,ids-179,Romanian,roma1327,46.3913,24.2256,Indo-European,ROUGH,ids-179-15-760-1,aspru,aspru
ids,ids-180,Old Irish,oldi1245,53.0,-8.0,Indo-European,ROUGH,ids-180-15-760-1,garb,garb
ids,ids-181,Irish,iris1253,53.2186,-7.61509,Indo-European,ROUGH,ids-181-15-760-1,garbh,garbh
ids,ids-182,Welsh,wels1247,52.0,-4.0,Indo-European,ROUGH,ids-182-15-760-1,garw,garw
ids,ids-183,Breton,bret1244,48.2452,-3.78934,Indo-European,ROUGH,ids-183-15-760-1,rust,rust
ids,ids-184,Gothic,goth1244,46.9304,29.9786,Indo-European,ROUGH,ids-184-15-760-1,usdrusts,usdrusts
ids,ids-185,Old Norse,oldn1244,63.42,10.38,Indo-European,ROUGH,ids-185-15-760-1,ūslēttr; hrjūfr,ūslēttr
ids,ids-185,Old Norse,oldn1244,63.42,10.38,Indo-European,ROUGH,ids-185-15-760-2,ūslēttr; hrjūfr,hrjūfr
ids,ids-186,Danish,dani1285,54.8655,9.36284,Indo-European,ROUGH,ids-186-15-760-1,ujævn; ru,ujævn
ids,ids-186,Danish,dani1285,54.8655,9.36284,Indo-European,ROUGH,ids-186-15-760-2,ujævn; ru,ru
ids,ids-187,Swedish,swed1254,59.800634,17.389526,Indo-European,ROUGH,ids-187-15-760-1,ojämn; skrovlig,ojämn
ids,ids-187,Swedish,swed1254,59.800634,17.389526,Indo-European,ROUGH,ids-187-15-760-2,ojämn; skrovlig,skrovlig
ids,ids-188,Old English,olde1238,51.06,-1.31,Indo-European,ROUGH,ids-188-15-760-1,unsmēθe; rūh; hrēof,unsmēθe
ids,ids-188,Old English,olde1238,51.06,-1.31,Indo-European,ROUGH,ids-188-15-760-2,unsmēθe; rūh; hrēof,rūh
ids,ids-188,Old English,olde1238,51.06,-1.31,Indo-European,ROUGH,ids-188-15-760-3,unsmēθe; rūh; hrēof,hrēof
ids,ids-189,Middle English,midd1317,51.65,-1.11,Indo-European,ROUGH,ids-189-15-760-1,rough-e; uneven,rough-e
ids,ids-189,Middle English,midd1317,51.65,-1.11,Indo-European,ROUGH,ids-189-15-760-2,rough-e; uneven,uneven
ids,ids-190,English,stan1293,53.0,-1.0,Indo-European,ROUGH,ids-190-15-760-1,rough,rough
ids,ids-191,Dutch,dutc1256,52.0,5.0,Indo-European,ROUGH,ids-191-15-760-1,ruw; oneffen,ruw
ids,ids-191,Dutch,dutc1256,52.0,5.0,Indo-European,ROUGH,ids-191-15-760-2,ruw; oneffen,oneffen
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-1,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,scarp
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-2,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,sarf
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-3,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,ruh
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-4,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,rūh
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-5,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,ruoh
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-6,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,gi-rob
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,ROUGH,ids-192-15-760-7,scarp(f)~sar(p)f; ruh~rūh~ruoh; gi-rob; (h)rao,rao
ids,ids-193,Middle High German,midd1343,48.254,10.599,Indo-European,ROUGH,ids-193-15-760-1,rūch; uneben,rūch
ids,ids-193,Middle High German,midd1343,48.254,10.599,Indo-European,ROUGH,ids-193-15-760-2,rūch; uneben,uneben
ids,ids-194,German,stan1295,48.649,12.4676,Indo-European,ROUGH,ids-194-15-760-1,rauh; uneben,rauh
ids,ids-194,German,stan1295,48.649,12.4676,Indo-European,ROUGH,ids-194-15-760-2,rauh; uneben,uneben
ids,ids-195,Yiddish,east2295,51.75,19.42,Indo-European,ROUGH,ids-195-15-760-1,šorstik,šorstik
ids,ids-196,Lithuanian,lith1251,55.1429,23.9601,Indo-European,ROUGH,ids-196-15-760-1,šiurkštùs; nelýgus; rupùs,šiurkštùs
ids,ids-196,Lithuanian,lith1251,55.1429,23.9601,Indo-European,ROUGH,ids-196-15-760-2,šiurkštùs; nelýgus; rupùs,nelýgus
ids,ids-196,Lithuanian,lith1251,55.1429,23.9601,Indo-European,ROUGH,ids-196-15-760-3,šiurkštùs; nelýgus; rupùs,rupùs
ids,ids-197,Latvian,latv1249,56.826108,24.309118,Indo-European,ROUGH,ids-197-15-760-1,rupjš,rupjš
ids,ids-199,Old Church Slavonic,chur1257,43.7171,22.8442,Indo-European,ROUGH,ids-199-15-760-1,srŭchŭkŭ,srŭchŭkŭ
ids,ids-200,Bulgarian,bulg1262,43.3646,25.047,Indo-European,ROUGH,ids-200-15-760-1,[grápav]; grúb,grápav
ids,ids-200,Bulgarian,bulg1262,43.3646,25.047,Indo-European,ROUGH,ids-200-15-760-2,[grápav]; grúb,grúb
ids,ids-201,Serbo-Croatian,sout1528,44.15,18.81,Indo-European,ROUGH,ids-201-15-760-1,hrapav,hrapav
ids,ids-202,Czech,czec1258,49.873398,15.10437,Indo-European,ROUGH,ids-202-15-760-1,drsný,drsný
ids,ids-203,Polish,poli1260,51.8439,18.6255,Indo-European,ROUGH,ids-203-15-760-1,szorstki; chropawy,szorstki
ids,ids-203,Polish,poli1260,51.8439,18.6255,Indo-European,ROUGH,ids-203-15-760-2,szorstki; chropawy,chropawy
ids,ids-204,Russian,russ1263,59.0,50.0,Indo-European,ROUGH,ids-204-15-760-1,grubyj,grubyj
ids,ids-206,Armenian (Eastern variety),nucl1235,40.0,45.0,Indo-European,ROUGH,ids-206-15-760-1,"kˀoštˀ, kˀopˀitˀ",kˀoštˀ
ids,ids-206,Armenian (Eastern variety),nucl1235,40.0,45.0,Indo-European,ROUGH,ids-206-15-760-2,"kˀoštˀ, kˀopˀitˀ",kˀopˀitˀ
ids,ids-207,Armenian (Western variety),homs1234,40.1897,44.4839,Indo-European,ROUGH,ids-207-15-760-1,"gošd, gobid",gošd
ids,ids-207,Armenian (Western variety),homs1234,40.1897,44.4839,Indo-European,ROUGH,ids-207-15-760-2,"gošd, gobid",gobid
ids,ids-209,Tocharian A,tokh1242,42.98,89.18,Indo-European,ROUGH,ids-209-15-760-1,āśāwe,āśāwe
ids,ids-210,Tocharian B,tokh1243,41.65,82.9,Indo-European,ROUGH,ids-210-15-760-1,aśāwe,aśāwe
ids,ids-211,Sanskrit,sans1269,20.0,77.0,Indo-European,ROUGH,ids-211-15-760-1,viṣama-,viṣama-
ids,ids-212,Romani,vlax1238,46.09,18.16,Indo-European,ROUGH,ids-212-15-760-1,[aspro],aspro
ids,ids-214,Persian,west2369,32.9,53.3,Indo-European,ROUGH,ids-214-15-760-1,dorošt,dorošt
ids,ids-215,Ancient Aramaic,olda1245,32.84,37.0,Afro-Asiatic,ROUGH,ids-215-15-760-1,ḳše; χarrūš; mʁarram; ʁazzūp,ḳše
ids,ids-215,Ancient Aramaic,olda1245,32.84,37.0,Afro-Asiatic,ROUGH,ids-215-15-760-2,ḳše; χarrūš; mʁarram; ʁazzūp,χarrūš
ids,ids-215,Ancient Aramaic,olda1245,32.84,37.0,Afro-Asiatic,ROUGH,ids-215-15-760-3,ḳše; χarrūš; mʁarram; ʁazzūp,mʁarram
ids,ids-215,Ancient Aramaic,olda1245,32.84,37.0,Afro-Asiatic,ROUGH,ids-215-15-760-4,ḳše; χarrūš; mʁarram; ʁazzūp,ʁazzūp
ids,ids-217,Negerhollands,nege1244,18.3416,-64.8922,Indo-European,ROUGH,ids-217-15-760-1,grof (?),grof
ids,ids-218,Jamaican Creole (Limonese Creole dialect),jama1262,18.13,-77.2612,Indo-European,ROUGH,ids-218-15-760-1,rɔf,rɔf
ids,ids-219,Basque,basq1248,43.2787,-1.31622,Basque,ROUGH,ids-219-15-760-1,lac̷,lac̷
ids,ids-220,Hausa,haus1257,11.1513,8.7804,Afro-Asiatic,ROUGH,ids-220-15-760-1,kaushi,kaushi
ids,ids-221,Polci,polc1243,10.0258,9.53362,Afro-Asiatic,ROUGH,ids-221-15-760-1,woghshəp,woghshəp
ids,ids-222,Nahuatl (Sierra de Zacapoaxtla variety),high1278,20.1554,-97.5556,Uto-Aztecan,ROUGH,ids-222-15-760-1,šihšipin-ti-k; šašakač-ti-k,šihšipin-ti-k
ids,ids-222,Nahuatl (Sierra de Zacapoaxtla variety),high1278,20.1554,-97.5556,Uto-Aztecan,ROUGH,ids-222-15-760-2,šihšipin-ti-k; šašakač-ti-k,šašakač-ti-k
ids,ids-223,Chatino (Zacatepec variety),zaca1242,16.08,-97.3069,Otomanguean,ROUGH,ids-223-15-760-1,čeʔ,čeʔ
ids,ids-224,Karok,karo1304,41.8228,-123.315,Karok,ROUGH,ids-224-15-760-1,kúkuh,kúkuh
ids,ids-225,Seri,seri1257,28.9877,-112.384,Seri,ROUGH,ids-225-15-760-1,-i'nǣšx; -i'pākaɬk,-i'nǣšx
ids,ids-225,Seri,seri1257,28.9877,-112.384,Seri,ROUGH,ids-225-15-760-2,-i'nǣšx; -i'pākaɬk,-i'pākaɬk
ids,ids-226,Zuni,zuni1245,35.0056,-108.782,Zuni,ROUGH,ids-226-15-760-1,čippa-,čippa-
ids,ids-228,Tlingit,tlin1245,59.4447,-135.29,Athabaskan-Eyak-Tlingit,ROUGH,ids-228-15-760-1,ka-si-xˀaax,ka-si-xˀaax
ids,ids-234,Proto Polynesian,poly1242,None,None,Austronesian,ROUGH,ids-234-15-760-1,PPN *feke-feke,*feke-feke
ids,ids-235,Hawaiian,hawa1245,19.6297,-155.43,Austronesian,ROUGH,ids-235-15-760-1,hoʔolua; ʔālualua; ʔōkala; kala,hoʔolua
ids,ids-235,Hawaiian,hawa1245,19.6297,-155.43,Austronesian,ROUGH,ids-235-15-760-2,hoʔolua; ʔālualua; ʔōkala; kala,ʔālualua
ids,ids-235,Hawaiian,hawa1245,19.6297,-155.43,Austronesian,ROUGH,ids-235-15-760-3,hoʔolua; ʔālualua; ʔōkala; kala,ʔōkala
ids,ids-235,Hawaiian,hawa1245,19.6297,-155.43,Austronesian,ROUGH,ids-235-15-760-4,hoʔolua; ʔālualua; ʔōkala; kala,kala
ids,ids-236,Maori,maor1246,-38.2881,176.541,Austronesian,ROUGH,ids-236-15-760-1,tara-tara,tara-tara
ids,ids-238,Rapa Nui,rapa1244,-27.113,-109.342,Austronesian,ROUGH,ids-238-15-760-1,raʔa-raʔa; ra-raʔa; makiri,raʔa-raʔa
ids,ids-238,Rapa Nui,rapa1244,-27.113,-109.342,Austronesian,ROUGH,ids-238-15-760-2,raʔa-raʔa; ra-raʔa; makiri,ra-raʔa
ids,ids-238,Rapa Nui,rapa1244,-27.113,-109.342,Austronesian,ROUGH,ids-238-15-760-3,raʔa-raʔa; ra-raʔa; makiri,makiri
ids,ids-239,Rotuman,rotu1241,-12.5008,177.066,Austronesian,ROUGH,ids-239-15-760-1,vɔnu,vɔnu
ids,ids-240,Tongan,tong1325,-21.17,-175.25,Austronesian,ROUGH,ids-240-15-760-1,petepete,petepete
ids,ids-241,Tuamotuan,tuam1242,-16.17259,-146.321755,Austronesian,ROUGH,ids-241-15-760-1,heo,heo
ids,ids-243,Muisca,chib1270,6.24999,-74.1666,Chibchan,ROUGH,ids-243-15-760-1,asiquen mague,a-sik-ɨn maɣe
ids,ids-244,Páez,paez1247,2.61516,-76.31254,Páez,ROUGH,ids-244-15-760-1,šik,šik
ids,ids-245,Cayapa,chac1249,0.71489,-79.0508,Barbacoan,ROUGH,ids-245-15-760-1,'bus'naʔ'c̷ulu; 'bui'-'hele,'bus'naʔ'c̷ulu
ids,ids-245,Cayapa,chac1249,0.71489,-79.0508,Barbacoan,ROUGH,ids-245-15-760-2,'bus'naʔ'c̷ulu; 'bui'-'hele,'bui'-'hele
ids,ids-247,Embera,nort2972,7.12761,-77.574,Chocoan,ROUGH,ids-247-15-760-1,ɨ'gɨa,ɨ'gɨa
ids,ids-248,Epena,epen1239,4.25877,-77.3566,Chocoan,ROUGH,ids-248-15-760-1,ɨ'kʰɨa,ɨ'kʰɨa
ids,ids-250,Yuwana,yuwa1244,5.63879,-65.4267,Hoti,ROUGH,ids-250-15-760-1,huluwaka,huluwaka
ids,ids-251,Yaruro,pume1238,7.10677,-67.5996,Pumé,ROUGH,ids-251-15-760-1,i gaipa,i gaipa
ids,ids-253,Yanomámi,yano1262,2.48999,-62.8522,Yanomamic,ROUGH,ids-253-15-760-1,rõki; namo,rõki
ids,ids-253,Yanomámi,yano1262,2.48999,-62.8522,Yanomamic,ROUGH,ids-253-15-760-2,rõki; namo,namo
ids,ids-254,Cofán,cofa1242,0.276675,-77.0643,Cofán,ROUGH,ids-254-15-760-1,c̷ʰac̷ʰac̷ʰi; c̷ʰac̷ʰariʔkʰo,c̷ʰac̷ʰac̷ʰi
ids,ids-254,Cofán,cofa1242,0.276675,-77.0643,Cofán,ROUGH,ids-254-15-760-2,c̷ʰac̷ʰac̷ʰi; c̷ʰac̷ʰariʔkʰo,c̷ʰac̷ʰariʔkʰo
ids,ids-255,Waorani,waor1240,-1.12312,-76.683,Waorani,ROUGH,ids-255-15-760-1,yãbæ̃,yãbæ̃
ids,ids-257,Tuyuca,tuyu1244,0.39441,-70.043515,Tucanoan,ROUGH,ids-257-15-760-1,-bubiro,-bubiro
ids,ids-258,Aguaruna,agua1253,-5.30044,-77.9218,Chicham,ROUGH,ids-258-15-760-1,šuham,šuham
ids,ids-260,Yagua,yagu1244,-3.42913,-72.2186,Peba-Yagua,ROUGH,ids-260-15-760-1,wariwyunu-,wariwyunu-
ids,ids-262,Goajiro,wayu1243,11.395566,-72.199791,Arawakan,ROUGH,ids-262-15-760-1,yaľa-yaľa-sɨ,yaľa-yaľa-sɨ
ids,ids-263,Ignaciano,igna1246,-15.1188,-65.3993,Arawakan,ROUGH,ids-263-15-760-1,'sesuki; 'sesume,'sesuki
ids,ids-263,Ignaciano,igna1246,-15.1188,-65.3993,Arawakan,ROUGH,ids-263-15-760-2,'sesuki; 'sesume,'sesume
ids,ids-265,Trinitario,trin1274,-15.3331,-65.4096,Arawakan,ROUGH,ids-265-15-760-1,-reru,-reru
ids,ids-266,Wapishana,wapi1253,2.58744,-59.8021,Arawakan,ROUGH,ids-266-15-760-1,kʰaduraiẓaˀba-ʔu,kʰaduraiẓaˀba-ʔu
ids,ids-267,Waurá,waur1244,-13.296,-53.6971,Arawakan,ROUGH,ids-267-15-760-1,kapic̷uka,kapic̷uka
ids,ids-268,Yavitero,yavi1244,2.924844,-67.438886,Arawakan,ROUGH,ids-268-15-760-1,gaľu-hi,gaľu-hi
ids,ids-269,Aymara,cent2142,-17.0,-68.5,Aymaran,ROUGH,ids-269-15-760-1,čʰankʰa,čʰankʰa
ids,ids-270,Chipaya,chip1262,-18.73951,-67.89633,Uru-Chipaya,ROUGH,ids-270-15-760-1,č̣ʰax̣ta,č̣ʰax̣ta
ids,ids-271,Mosetén,mose1249,-14.64448,-67.83756,Mosetén-Chimané,ROUGH,ids-271-15-760-1,šek'tač; šek'tæs,šek'tač
ids,ids-271,Mosetén,mose1249,-14.64448,-67.83756,Mosetén-Chimané,ROUGH,ids-271-15-760-2,šek'tač; šek'tæs,šek'tæs
ids,ids-272,Araona,arao1248,-12.4242,-67.7293,Pano-Tacanan,ROUGH,ids-272-15-760-1,zaka-zaka,zaka-zaka
ids,ids-273,Cavineña,cavi1250,-13.3544,-66.6277,Pano-Tacanan,ROUGH,ids-273-15-760-1,c̷eke-da,c̷eke-da
ids,ids-274,Ese Ejja,esee1248,-11.7268,-67.515,Pano-Tacanan,ROUGH,ids-274-15-760-1,-šaʔa,-šaʔa
ids,ids-275,Ese Ejja (Huarayo),esee1248,-11.7268,-67.515,Pano-Tacanan,ROUGH,ids-275-15-760-1,kia-šaa,kia-šaa
ids,ids-276,Tacana,taca1256,-13.39249,-68.04056,Pano-Tacanan,ROUGH,ids-276-15-760-1,"ď̶ebo-da; ď̶aka-ď̶aka, ď̶eoda",ď̶ebo-da
ids,ids-276,Tacana,taca1256,-13.39249,-68.04056,Pano-Tacanan,ROUGH,ids-276-15-760-2,"ď̶ebo-da; ď̶aka-ď̶aka, ď̶eoda",ď̶aka-ď̶aka
ids,ids-276,Tacana,taca1256,-13.39249,-68.04056,Pano-Tacanan,ROUGH,ids-276-15-760-3,"ď̶ebo-da; ď̶aka-ď̶aka, ď̶eoda",ď̶eoda
ids,ids-278,Catuquina,pano1254,-7.97456,-71.56151,Pano-Tacanan,ROUGH,ids-278-15-760-1,šãto,šãto
ids,ids-281,Shipibo-Conibo,ship1254,-7.17105,-74.8219,Pano-Tacanan,ROUGH,ids-281-15-760-1,bɨṣ̌a; ṣ̌aṣ̌a,bɨṣ̌a
ids,ids-281,Shipibo-Conibo,ship1254,-7.17105,-74.8219,Pano-Tacanan,ROUGH,ids-281-15-760-2,bɨṣ̌a; ṣ̌aṣ̌a,ṣ̌aṣ̌a
ids,ids-282,Yaminahua,yami1256,-9.8846,-71.5964,Pano-Tacanan,ROUGH,ids-282-15-760-1,βɨṣ̌kɨ,βɨṣ̌kɨ
ids,ids-284,Itonama,iton1250,-12.80431,-64.35748,Itonama,ROUGH,ids-284-15-760-1,kˀapuluʔna,kˀapuluʔna
ids,ids-285,Movima,movi1243,-13.8115,-65.6348,Movima,ROUGH,ids-285-15-760-1,ča-puh-ni,ča-puh-ni
ids,ids-288,Aché,ache1246,-25.5865,-56.4697,Tupian,ROUGH,ids-288-15-760-1,kuru,kuru
ids,ids-289,Chiriguano,east2555,-20.42,-63.37,Tupian,ROUGH,ids-289-15-760-1,haiᵐbe,haiᵐbe
ids,ids-290,Guaraní,para1311,-25.60551,-57.08816,Tupian,ROUGH,ids-290-15-760-1,ko'ročo,ko'ročo
ids,ids-291,Sirionó,siri1273,-15.5298,-63.9688,Tupian,ROUGH,ids-291-15-760-1,eraašɨ̃,eraašɨ̃
ids,ids-292,Wayampi,waya1270,1.73817,-52.6887,Tupian,ROUGH,ids-292-15-760-1,kalala,kalala
ids,ids-294,Kaingáng,kain1272,-27.7671,-52.5394,Nuclear-Macro-Je,ROUGH,ids-294-15-760-1,kaΦãy,kaΦãy
ids,ids-297,Ayoreo,ayor1240,-19.220055,-60.217495,Zamucoan,ROUGH,ids-297-15-760-1,čoo 'čiki 'čiki,čoo 'čiki 'čiki
ids,ids-299,Sanapaná (Enlhet dialect),sana1298,-22.49,-58.38,Lengua-Mascoy,ROUGH,ids-299-15-760-1,alekhahaykaok; akpaʔalyeyˀ,alekhahaykaok
ids,ids-299,Sanapaná (Enlhet dialect),sana1298,-22.49,-58.38,Lengua-Mascoy,ROUGH,ids-299-15-760-2,alekhahaykaok; akpaʔalyeyˀ,akpaʔalyeyˀ
ids,ids-301,Mocoví,moco1246,-28.097,-60.4145,Guaicuruan,ROUGH,ids-301-15-760-1,se n-al-a-ʔtaʔ,se n-al-a-ʔtaʔ
ids,ids-304,Chorote,iyoj1235,-22.1896,-63.2383,Matacoan,ROUGH,ids-304-15-760-1,-kixe; xe-liixi,-kixe
ids,ids-304,Chorote,iyoj1235,-22.1896,-63.2383,Matacoan,ROUGH,ids-304-15-760-2,-kixe; xe-liixi,xe-liixi
ids,ids-305,Maca,maca1260,-25.0119,-57.3694,Matacoan,ROUGH,ids-305-15-760-1,c̷eeχe,c̷eeχe
ids,ids-306,Wichí,wich1264,-23.1633,-62.1757,Matacoan,ROUGH,ids-306-15-760-1,yelah-'peʔ,yelah-'peʔ
ids,ids-307,Nivaclé,niva1238,-22.8557,-61.7606,Matacoan,ROUGH,ids-307-15-760-1,c̷axax; c̷aʔc̷a-čˀe,c̷axax
ids,ids-307,Nivaclé,niva1238,-22.8557,-61.7606,Matacoan,ROUGH,ids-307-15-760-2,c̷axax; c̷aʔc̷a-čˀe,c̷aʔc̷a-čˀe
ids,ids-308,Kunza,kunz1244,-23.0,-69.0,Kunza,ROUGH,ids-308-15-760-1,ckatchacka; ca-cha-ca,ckatchacka
ids,ids-308,Kunza,kunz1244,-23.0,-69.0,Kunza,ROUGH,ids-308-15-760-2,ckatchacka; ca-cha-ca,ca-cha-ca
ids,ids-309,Mapudungun,mapu1245,-38.7392,-71.277,Araucanian,ROUGH,ids-309-15-760-1,yuŋe,yuŋe
ids,ids-311,Selknam,onaa1245,-54.0,-68.5,Chonan,ROUGH,ids-311-15-760-1,čou tˀam,čou tˀam
ids,ids-314,Toba,toba1269,-23.77,-61.96,Guaicuruan,ROUGH,ids-314-15-760-1,kesaḳ,kesaḳ
ids,ids-315,Yagán,yama1264,-55.2748,-68.2648,Yámana,ROUGH,ids-315-15-760-1,kuma,kuma
ids,ids-316,Andi (Muni dialect),muni1255,None,None,Nakh-Daghestanian,ROUGH,ids-316-15-760-1,гъвантIи,ɣʷantʼi
ids,ids-317,Chechen (Akkin dialect),chec1245,43.5,45.5,Nakh-Daghestanian,ROUGH,ids-317-15-760-1,шо̄га,šōga
ids,ids-318,Uncunwee,ghul1238,11.6432,29.8122,Nubian,ROUGH,ids-318-15-760-1,kóɲi,kóɲi
ids,ids-401,Central Thai,thai1261,14.192,100.671,Tai-Kadai,ROUGH,ids-401-15-760-1,ja:p.2; khruʔ.2-khraʔ.2 maj.3 riap.3,ja:p.2
ids,ids-401,Central Thai,thai1261,14.192,100.671,Tai-Kadai,ROUGH,ids-401-15-760-2,ja:p.2; khruʔ.2-khraʔ.2 maj.3 riap.3,khruʔ.2-khraʔ.2 maj.3 riap.3
ids,ids-402,Southern Tai (Songkhla variety),sout2746,6.85668,99.7031,Tai-Kadai,ROUGH,ids-402-15-760-1,ja:p.8,ja:p.8
ids,ids-403,Thai (Korat variety),sout2746,6.85668,99.7031,Tai-Kadai,ROUGH,ids-403-15-760-1,ta.5 luk.5,ta.5 luk.5
ids,ids-404,Khamuang (Chiang Mai variety),nort2740,18.857495,100.20739,Tai-Kadai,ROUGH,ids-404-15-760-1,bɔ:.3 li:ap.4,bɔ:.3 li:ap.4
ids,ids-405,Dehong,tain1252,21.7837,99.722,Tai-Kadai,ROUGH,ids-405-15-760-1,ka:i.2; hau.3,ka:i.2
ids,ids-405,Dehong,tain1252,21.7837,99.722,Tai-Kadai,ROUGH,ids-405-15-760-2,ka:i.2; hau.3,hau.3
ids,ids-406,Jinsha Dai,nort1545,26.7238,106.682,Hmong-Mien,ROUGH,ids-406-15-760-1,khau.11 khət.24,khau.11 khət.24
ids,ids-407,Tai Lü,luuu1242,21.0321,101.282,Tai-Kadai,ROUGH,ids-407-15-760-1,ca:.2,ca:.2
ids,ids-408,Tai Khün,khun1259,19.6062,99.3363,Tai-Kadai,ROUGH,ids-408-15-760-1,ca:.1,ca:.1
ids,ids-409,Shan,shan1277,21.5995,98.0342,Tai-Kadai,ROUGH,ids-409-15-760-1,ca:.1,ca:.1
ids,ids-410,Shan (Northern Shan dialect),shan1277,21.5995,98.0342,Tai-Kadai,ROUGH,ids-410-15-760-1,ca:.1,ca:.1
ids,ids-411,Nung-Fengshan,guib1244,24.3,106.2,Tai-Kadai,ROUGH,ids-411-15-760-1,ša.2,ša.2
ids,ids-412,Nung-Lazhai,guib1244,24.3,106.2,Tai-Kadai,ROUGH,ids-412-15-760-1,tu.1; ńa:p.7,tu.1
ids,ids-412,Nung-Lazhai,guib1244,24.3,106.2,Tai-Kadai,ROUGH,ids-412-15-760-2,tu.1; ńa:p.7,ńa:p.7
ids,ids-413,Nung-Ninbei,nung1283,20.8965,104.286,Tai-Kadai,ROUGH,ids-413-15-760-1,khja:u.3; ca.2,khja:u.3
ids,ids-413,Nung-Ninbei,nung1283,20.8965,104.286,Tai-Kadai,ROUGH,ids-413-15-760-2,khja:u.3; ca.2,ca.2
ids,ids-414,Zhuang-Longzhou,zuoj1238,22.4,106.9,Tai-Kadai,ROUGH,ids-414-15-760-1,śo.1 śa:u.5; ka:i.2 śa.2,śo.1 śa:u.5
ids,ids-414,Zhuang-Longzhou,zuoj1238,22.4,106.9,Tai-Kadai,ROUGH,ids-414-15-760-2,śo.1 śa:u.5; ka:i.2 śa.2,ka:i.2 śa.2
ids,ids-415,Sui,suii1243,24.0488,106.563,Tai-Kadai,ROUGH,ids-415-15-760-1,ńha:k.7 ńin.1; ŋa:i.6,ńha:k.7 ńin.1
ids,ids-415,Sui,suii1243,24.0488,106.563,Tai-Kadai,ROUGH,ids-415-15-760-2,ńha:k.7 ńin.1; ŋa:i.6,ŋa:i.6
ids,ids-416,Maonan,maon1241,25.0169,108.024,Tai-Kadai,ROUGH,ids-416-15-760-1,la:u.4; ńa:p.7,la:u.4
