iso.x,language,eng_orig.x,roughness,trans,back_trans,language_n,rough,iso639.3,regexp.r,regexp.l,r,l,mbranch,stock,area,continent,longitude,latitude,regexp.t,regexp.n,regexp.s,regexp.k,regexp.m,regexp.p,regexp.b,regexp.d,t,d,p,b,k,s,m,n,id,iso.y,eng_orig.y,trans_qual
da,Danish,gelatinous,-4.2,gelatinøse,gelatinous,76,FALSE,dan,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,da gelatinous,NA,NA,NA
da,Danish,bald,-4.1,skaldet,bald,76,FALSE,dan,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,da bald,NA,NA,NA
da,Danish,corroded,3.5,tæret,corroded,76,TRUE,dan,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,da corroded,NA,NA,NA
da,Danish,creamy,-4.8,cremet,creamy,76,FALSE,dan,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,da creamy,NA,NA,NA
da,Danish,flat,-2.7,flad,flat,76,FALSE,dan,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,da flat,NA,NA,NA
da,Danish,etched,2.8,ætset,etched,76,TRUE,dan,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,da etched,NA,NA,NA
da,Danish,harsh,5.5,barske,harsh,76,TRUE,dan,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,da harsh,NA,NA,NA
da,Danish,oily,-6.2,olieagtig,oily,76,FALSE,dan,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,da oily,NA,NA,NA
da,Danish,crumbly,3.2,smuldrende,crumbly,76,TRUE,dan,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,da crumbly,NA,NA,NA
da,Danish,perforated,0.4,perforeret,perforated,76,TRUE,dan,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,da perforated,NA,NA,NA
da,Danish,scaly,1.9,skællende,scaly,76,TRUE,dan,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,da scaly,NA,NA,NA
da,Danish,dusty,-0.8,støvet,dusty,76,FALSE,dan,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,da dusty,NA,NA,NA
da,Danish,gooey,-4.9,smattet,gooey,76,FALSE,dan,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,da gooey,NA,NA,NA
da,Danish,cracked,3.5,revnet,cracked,76,TRUE,dan,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,da cracked,NA,NA,NA
da,Danish,ragged,3.3,pjaltet,ragged,76,TRUE,dan,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,da ragged,NA,NA,NA
da,Danish,fibrous,2.3,fiberholdigt,fibrous,76,TRUE,dan,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,da fibrous,NA,NA,NA
da,Danish,silky,-5.9,silkeagtig,silky,76,FALSE,dan,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,da silky,NA,NA,NA
da,Danish,satiny,-5.3,satinagtig,satiny,76,FALSE,dan,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,da satiny,NA,NA,NA
da,Danish,smooth,-6.9,glat,smooth,76,FALSE,dan,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,da smooth,NA,NA,NA
da,Danish,bristly,4.4,strittende,bristly,76,TRUE,dan,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,da bristly,NA,NA,NA
da,Danish,rocky,4.8,stenet,rocky,76,TRUE,dan,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,da rocky,NA,NA,NA
da,Danish,hairy,0,behåret,hairy,76,TRUE,dan,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,da hairy,NA,NA,NA
da,Danish,furry,-2.8,lodne,furry,76,FALSE,dan,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,da furry,NA,NA,NA
da,Danish,woven,-0.2,vævet,woven,76,FALSE,dan,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,da woven,NA,NA,NA
da,Danish,prickly,5.2,stikkende,prickly,76,TRUE,dan,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,da prickly,NA,NA,NA
da,Danish,blunt,0.5,sløv,blunt,76,TRUE,dan,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,da blunt,NA,NA,NA
da,Danish,thorny,5.8,tornede,thorny,76,TRUE,dan,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,da thorny,NA,NA,NA
da,Danish,glassy,-4.3,glasagtig,glassy,76,FALSE,dan,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,da glassy,NA,NA,NA
da,Danish,waxy,-3.6,voksagtig,waxy,76,FALSE,dan,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,da waxy,NA,NA,NA
da,Danish,greasy,-5.1,fedtet,greasy,76,FALSE,dan,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,56,t,n,s,(k|c|q),m,p,b,d,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,da greasy,NA,NA,NA
de,German,grooved,1.7,gerillt,grooved,81,TRUE,deu,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,de grooved,de,grooved,good
de,German,velvety,-5.3,samtig,velvety,81,FALSE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,de velvety,de,velvety,good
de,German,coated,-2.8,beschichtet,coated,81,FALSE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,de coated,de,coated,good
de,German,ribbed,3.4,gerippt,ribbed,81,TRUE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,de ribbed,de,ribbed,good
de,German,stubbly,5,stoppelig,stubbly,81,TRUE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,de stubbly,de,stubbly,good
de,German,bubbly,-3.3,sprudelnd,bubbly,81,FALSE,deu,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,de bubbly,de,bubbly,good
de,German,gnarled,4.4,knotig,gnarled,81,TRUE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,de gnarled,de,gnarled,good
de,German,abrasive,6.3,schleifmittel,abrasive,81,TRUE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,de abrasive,de,abrasive,bad
de,German,bony,2.5,knochig,bony,81,TRUE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,de bony,de,bony,good
de,German,slippery,-6.2,rutschig,slippery,81,FALSE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,de slippery,de,slippery,good
de,German,lumpy,2.9,klumpig,lumpy,81,TRUE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,de lumpy,de,lumpy,good
de,German,rough,6.2,rau,rough,81,TRUE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,de rough,de,rough,good
de,German,jagged,6.3,gezackt,jagged,81,TRUE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,de jagged,de,jagged,good
de,German,wooden,1.3,hölzern,wooden,81,TRUE,deu,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,de wooden,de,wooden,good
de,German,metallic,-1.9,metallisch,metallic,81,FALSE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,de metallic,de,metallic,good
de,German,polished,-5.3,poliert,polished,81,FALSE,deu,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,de polished,de,polished,good
de,German,painted,-3,gemalt,painted,81,FALSE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,de painted,de,painted,OK
de,German,fine,-5.2,fein,fine,81,FALSE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,de fine,de,fine,good
de,German,serrated,4,gezähnt,serrated,81,TRUE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,de serrated,de,serrated,good
de,German,bumpy,3.3,holperig,bumpy,81,TRUE,deu,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,de bumpy,de,bumpy,good
de,German,matted,0.3,verfilzt,matted,81,TRUE,deu,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,de matted,de,matted,good
de,German,woolly,0,wollig,woolly,81,TRUE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,de woolly,de,woolly,good
de,German,sandy,3.9,sandig,sandy,81,TRUE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,de sandy,de,sandy,good
de,German,dented,2.4,verbeult,dented,81,TRUE,deu,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,de dented,de,dented,good
de,German,icy,-4.3,eisig,icy,81,FALSE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,de icy,de,icy,good
de,German,scratchy,5,kratzig,scratchy,81,TRUE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,de scratchy,de,scratchy,good
de,German,gravelly,4.1,kiesig,gravelly,81,TRUE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,de gravelly,de,gravelly,good
de,German,firm,4.2,feste,firm,81,TRUE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,de firm,de,firm,OK
de,German,frayed,-0.8,ausgefranst,frayed,81,FALSE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,de frayed,de,frayed,good
de,German,gelatinous,-4.2,gallertartig,gelatinous,81,FALSE,deu,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,de gelatinous,de,gelatinous,good
de,German,bald,-4.1,kahl,bald,81,FALSE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,de bald,de,bald,good
de,German,corroded,3.5,korrodiert,corroded,81,TRUE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,de corroded,de,corroded,OK
de,German,creamy,-4.8,cremig,creamy,81,FALSE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,de creamy,de,creamy,good
de,German,chalky,-1.1,kreidig,chalky,81,FALSE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,de chalky,de,chalky,good
de,German,holey,2,löchrig,holey,81,TRUE,deu,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,de holey,de,holey,good
de,German,etched,2.8,geätzt,etched,81,TRUE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,de etched,de,etched,good
de,German,slimy,-5.2,schleimig,slimy,81,FALSE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,de slimy,de,slimy,good
de,German,oily,-6.2,ölig,oily,81,FALSE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,de oily,de,oily,good
de,German,lubricated,-6.2,geschmiert,lubricated,81,FALSE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,de lubricated,de,lubricated,OK
de,German,crumbly,3.2,krümelig,crumbly,81,TRUE,deu,r,l,TRUE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,de crumbly,de,crumbly,good
de,German,perforated,0.4,perforiert,perforated,81,TRUE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,de perforated,de,perforated,good
de,German,scaly,1.9,schuppig,scaly,81,TRUE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,de scaly,de,scaly,good
de,German,dusty,-0.8,staubig,dusty,81,FALSE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,de dusty,de,dusty,good
de,German,cracked,3.5,geknackt,cracked,81,TRUE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,de cracked,de,cracked,good
de,German,crisp,2,knackig,crisp,81,TRUE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,de crisp,de,crisp,good
de,German,scrunchy,0.6,haargummi,scrunchy,81,TRUE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,de scrunchy,de,scrunchy,bad
de,German,fibrous,2.3,faserig,fibrous,81,TRUE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,de fibrous,de,fibrous,good
de,German,silky,-5.9,seidig,silky,81,FALSE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,de silky,de,silky,good
de,German,smooth,-6.9,glatt,smooth,81,FALSE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,de smooth,de,smooth,good
de,German,bristly,4.4,borstig,bristly,81,TRUE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,de bristly,de,bristly,good
de,German,grainy,3.9,körnig,grainy,81,TRUE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,de grainy,de,grainy,good
de,German,rocky,4.8,felsig,rocky,81,TRUE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,de rocky,de,rocky,good
de,German,hairy,0,behaart,hairy,81,TRUE,deu,r,l,TRUE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,de hairy,de,hairy,good
de,German,furry,-2.8,pelzig,furry,81,FALSE,deu,r,l,FALSE,TRUE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,de furry,de,furry,good
de,German,woven,-0.2,gewebte,woven,81,FALSE,deu,r,l,FALSE,FALSE,Germanic,Indo-European,Europe,W and SW Eurasia,10,52,t,n,(s$|.s[^c]|^s[^cpt]),k,m,(p$|p[^f]),b,d,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,de woven,de,woven,OK
