Language,ISO_code,Phoible_code,Meaning,Form,Trill,Dataset,Latitude,Longitude,Family,Branch,Area,Continent,Rough.M,rough,R_type,r,l
Armenian,hye,hye,metallic,մետաղական,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-1.9,FALSE,trill,FALSE,FALSE
Armenian,hye,hye,polished,փայլեցված,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-5.3,FALSE,trill,FALSE,TRUE
Armenian,hye,hye,painted,ներկված,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-3,FALSE,trill,TRUE,FALSE
Armenian,hye,hye,fine,տուգանք,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-5.2,FALSE,trill,FALSE,FALSE
Armenian,hye,hye,sandy,ավազոտ,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,3.9,TRUE,trill,FALSE,FALSE
Armenian,hye,hye,ceramic,կերամիկական,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-2.5,FALSE,trill,TRUE,FALSE
Armenian,hye,hye,bald,բալդ,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-4.1,FALSE,trill,FALSE,TRUE
Armenian,hye,hye,dusty,փոշոտ,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-0.8,FALSE,trill,FALSE,FALSE
Armenian,hye,hye,rugged,խորդուբորդ,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,4,TRUE,trill,TRUE,FALSE
Armenian,hye,hye,smooth,հարթ,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-6.9,FALSE,trill,TRUE,FALSE
Armenian,hye,hye,granular,հատիկավոր,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,3.5,TRUE,trill,TRUE,FALSE
Armenian,hye,hye,rocky,ժայռոտ,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,4.8,TRUE,trill,TRUE,FALSE
Armenian,hye,hye,barbed,փշոտ,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,6.3,TRUE,trill,FALSE,FALSE
Armenian,hye,hye,hairy,մազոտ,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,0,TRUE,trill,FALSE,FALSE
Armenian,hye,hye,furry,մորթե,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-2.8,FALSE,trill,TRUE,FALSE
Armenian,hye,hye,woven,հյուսված,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-0.2,FALSE,trill,FALSE,FALSE
Armenian,hye,hye,blunt,բութ,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,0.5,TRUE,trill,FALSE,FALSE
Armenian,hye,hye,greasy,յուղոտ,yes,Google,40,45,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-5.1,FALSE,trill,FALSE,FALSE
Indonesian,ind,ind,grooved,beralur,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,1.7,TRUE,trill,TRUE,TRUE
Indonesian,ind,ind,velvety,seperti beludru,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-5.3,FALSE,trill,TRUE,TRUE
Indonesian,ind,ind,coated,dilapisi,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-2.8,FALSE,trill,FALSE,TRUE
Indonesian,ind,ind,bubbly,bergelembung,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-3.3,FALSE,trill,TRUE,TRUE
Indonesian,ind,ind,gnarled,monggol,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,4.4,TRUE,trill,FALSE,TRUE
Indonesian,ind,ind,slippery,licin,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-6.2,FALSE,trill,FALSE,TRUE
Indonesian,ind,ind,jagged,bergerigi,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,6.3,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,textured,bertekstur,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,0.8,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,metallic,metalik,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-1.9,FALSE,trill,FALSE,TRUE
Indonesian,ind,ind,polished,dipoles,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-5.3,FALSE,trill,FALSE,TRUE
Indonesian,ind,ind,painted,dilukis,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-3,FALSE,trill,FALSE,TRUE
Indonesian,ind,ind,sequined,berpayet,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,3.3,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,rippled,beriak,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,3.1,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,sandy,berpasir,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,3.9,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,bald,botak,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-4.1,FALSE,trill,FALSE,FALSE
Indonesian,ind,ind,flat,datar,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-2.7,FALSE,trill,TRUE,FALSE
Indonesian,ind,ind,holey,berlubang,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,2,TRUE,trill,TRUE,TRUE
Indonesian,ind,ind,slimy,berlendir,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-5.2,FALSE,trill,TRUE,TRUE
Indonesian,ind,ind,lubricated,dilumasi,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-6.2,FALSE,trill,FALSE,TRUE
Indonesian,ind,ind,scaly,bersisik,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,1.9,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,dusty,berdebu,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-0.8,FALSE,trill,TRUE,FALSE
Indonesian,ind,ind,cracked,retak,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,3.5,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,crisp,garing,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,2,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,fibrous,berserat,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,2.3,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,smooth,halus,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-6.9,FALSE,trill,FALSE,TRUE
Indonesian,ind,ind,disjointed,terputus-putus,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,2.7,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,rocky,berbatu,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,4.8,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,hairy,berbulu,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,0,TRUE,trill,TRUE,TRUE
Indonesian,ind,ind,woven,ditenun,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-0.2,FALSE,trill,FALSE,FALSE
Indonesian,ind,ind,blunt,tumpul,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,0.5,TRUE,trill,FALSE,TRUE
Indonesian,ind,ind,thorny,berduri,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,5.8,TRUE,trill,TRUE,FALSE
Indonesian,ind,ind,greasy,berminyak,yes,Google,0,106,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-5.1,FALSE,trill,TRUE,FALSE
Icelandic,isl,isl,coated,húðaður,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-2.8,FALSE,trill,TRUE,FALSE
Icelandic,isl,isl,abrasive,slípiefni,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,6.3,TRUE,trill,FALSE,TRUE
Icelandic,isl,isl,rough,gróft,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Icelandic,isl,isl,shiny,glansandi,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-4.2,FALSE,trill,FALSE,TRUE
Icelandic,isl,isl,polished,fáður,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-5.3,FALSE,trill,TRUE,FALSE
Icelandic,isl,isl,painted,máluð,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-3,FALSE,trill,FALSE,TRUE
Icelandic,isl,isl,fine,fínt,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-5.2,FALSE,trill,FALSE,FALSE
Icelandic,isl,isl,beaded,perlulagt,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,3,TRUE,trill,TRUE,TRUE
Icelandic,isl,isl,bald,sköllóttur,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-4.1,FALSE,trill,TRUE,TRUE
Icelandic,isl,isl,creamy,rjómalöguð,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-4.8,FALSE,trill,TRUE,TRUE
Icelandic,isl,isl,etched,æta,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,2.8,TRUE,trill,FALSE,FALSE
Icelandic,isl,isl,oily,feita,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-6.2,FALSE,trill,FALSE,FALSE
Icelandic,isl,isl,perforated,gatað,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,0.4,TRUE,trill,FALSE,FALSE
Icelandic,isl,isl,dusty,rykugt,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-0.8,FALSE,trill,TRUE,FALSE
Icelandic,isl,isl,cracked,klikkaður,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,3.5,TRUE,trill,TRUE,TRUE
Icelandic,isl,isl,crisp,skörpum,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,2,TRUE,trill,TRUE,FALSE
Icelandic,isl,isl,silky,silkimjúkur,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-5.9,FALSE,trill,TRUE,TRUE
Icelandic,isl,isl,slick,klókur,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-5.5,FALSE,trill,TRUE,TRUE
Icelandic,isl,isl,hairy,loðinn,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,0,TRUE,trill,FALSE,TRUE
Icelandic,isl,isl,woven,ofið,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-0.2,FALSE,trill,FALSE,FALSE
Icelandic,isl,isl,waxy,vaxkenndur,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-3.6,FALSE,trill,TRUE,FALSE
Icelandic,isl,isl,greasy,fitugur,yes,Google,65,-17,Indo-European,Germanic,Europe,W and SW Eurasia,-5.1,FALSE,trill,TRUE,FALSE
Italian,ita,ita,velvety,vellutato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-5.3,FALSE,trill,FALSE,TRUE
Italian,ita,ita,bubbly,pieno di bolle,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-3.3,FALSE,trill,FALSE,TRUE
Italian,ita,ita,lacy,merlettato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-1.4,FALSE,trill,TRUE,TRUE
Italian,ita,ita,abrasive,abrasivo,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.3,TRUE,trill,TRUE,FALSE
Italian,ita,ita,bony,ossuto,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,2.5,TRUE,trill,FALSE,FALSE
Italian,ita,ita,slippery,scivoloso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-6.2,FALSE,trill,FALSE,TRUE
Italian,ita,ita,rough,ruvido,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.2,TRUE,trill,TRUE,FALSE
Italian,ita,ita,coarse,grossolano,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,5.4,TRUE,trill,TRUE,TRUE
Italian,ita,ita,jagged,frastagliato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.3,TRUE,trill,TRUE,FALSE
Italian,ita,ita,wooden,di legno,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,1.3,TRUE,trill,FALSE,TRUE
Italian,ita,ita,polished,lucidato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-5.3,FALSE,trill,FALSE,TRUE
Italian,ita,ita,sequined,lustrini,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.3,TRUE,trill,TRUE,TRUE
Italian,ita,ita,crinkly,crespi,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,2.7,TRUE,trill,TRUE,FALSE
Italian,ita,ita,crumpled,spiegazzato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.1,TRUE,trill,FALSE,FALSE
Italian,ita,ita,sandy,sabbioso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.9,TRUE,trill,FALSE,FALSE
Italian,ita,ita,dented,ammaccato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,2.4,TRUE,trill,FALSE,FALSE
Italian,ita,ita,gravelly,ghiaioso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,4.1,TRUE,trill,FALSE,FALSE
Italian,ita,ita,frayed,sfilacciato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-0.8,FALSE,trill,FALSE,TRUE
Italian,ita,ita,gelatinous,gelatinoso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-4.2,FALSE,trill,FALSE,TRUE
Italian,ita,ita,bald,calvo,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-4.1,FALSE,trill,FALSE,TRUE
Italian,ita,ita,corroded,corroso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.5,TRUE,trill,TRUE,FALSE
Italian,ita,ita,creamy,cremoso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-4.8,FALSE,trill,TRUE,FALSE
Italian,ita,ita,chalky,gessoso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-1.1,FALSE,trill,FALSE,FALSE
Italian,ita,ita,varnished,verniciato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-3.7,FALSE,trill,TRUE,FALSE
Italian,ita,ita,oily,oleoso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-6.2,FALSE,trill,FALSE,TRUE
Italian,ita,ita,lubricated,lubrificata,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-6.2,FALSE,trill,TRUE,TRUE
Italian,ita,ita,papery,cartaceo,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-3.2,FALSE,trill,TRUE,FALSE
Italian,ita,ita,perforated,perforato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,0.4,TRUE,trill,TRUE,FALSE
Italian,ita,ita,scaly,squamoso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,1.9,TRUE,trill,FALSE,FALSE
Italian,ita,ita,dusty,polveroso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-0.8,FALSE,trill,TRUE,TRUE
Italian,ita,ita,gluey,colloso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-2.9,FALSE,trill,FALSE,TRUE
Italian,ita,ita,cracked,screpolato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.5,TRUE,trill,TRUE,TRUE
Italian,ita,ita,ragged,cencioso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.3,TRUE,trill,FALSE,FALSE
Italian,ita,ita,crisp,croccante,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,2,TRUE,trill,TRUE,FALSE
Italian,ita,ita,fibrous,fibroso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,2.3,TRUE,trill,TRUE,FALSE
Italian,ita,ita,smooth,liscio,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-6.9,FALSE,trill,FALSE,TRUE
Italian,ita,ita,slick,chiazza di petrolio,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-5.5,FALSE,trill,TRUE,TRUE
Italian,ita,ita,bristly,setoloso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,4.4,TRUE,trill,FALSE,TRUE
Italian,ita,ita,grainy,granuloso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.9,TRUE,trill,TRUE,TRUE
Italian,ita,ita,rocky,roccioso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,4.8,TRUE,trill,TRUE,FALSE
Italian,ita,ita,barbed,spinato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.3,TRUE,trill,FALSE,FALSE
Italian,ita,ita,hairy,peloso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,0,TRUE,trill,FALSE,TRUE
Italian,ita,ita,feathered,piumato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-4.6,FALSE,trill,FALSE,FALSE
Italian,ita,ita,blunt,smussato,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,0.5,TRUE,trill,FALSE,FALSE
Italian,ita,ita,thorny,spinoso,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,5.8,TRUE,trill,FALSE,FALSE
Italian,ita,ita,waxy,cereo,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-3.6,FALSE,trill,TRUE,FALSE
Italian,ita,ita,greasy,unto,yes,Google,43,12,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-5.1,FALSE,trill,FALSE,FALSE
Hebrew,heb,heb,velvety,קְטִיפָתִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-5.3,FALSE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,coated,מצופה,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-2.8,FALSE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,fuzzy,מְעוּרפָּל,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-1.6,FALSE,no rhotic,TRUE,TRUE
Hebrew,heb,heb,ribbed,מְצוּלָע,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,3.4,TRUE,no rhotic,FALSE,TRUE
Hebrew,heb,heb,gnarled,מְסוּקָס,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,4.4,TRUE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,lacy,מְשׁוּנָץ,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-1.4,FALSE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,abrasive,מְשַׁפשֵׁף,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,6.3,TRUE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,bony,גַרמִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,2.5,TRUE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,slippery,חֲלַקְלַק,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-6.2,FALSE,no rhotic,FALSE,TRUE
Hebrew,heb,heb,rough,מְחוּספָּס,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,6.2,TRUE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,coarse,גַס,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,5.4,TRUE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,jagged,מְשׁוּנָן,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,6.3,TRUE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,metallic,מַתַכתִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-1.9,FALSE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,polished,מְלוּטָשׁ,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-5.3,FALSE,no rhotic,FALSE,TRUE
Hebrew,heb,heb,fine,בסדר גמור,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-5.2,FALSE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,woolly,צַמרִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,0,TRUE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,sandy,חוֹלִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,3.9,TRUE,no rhotic,FALSE,TRUE
Hebrew,heb,heb,icy,קרחי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-4.3,FALSE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,scratchy,עָשׂוּי כִּלְאַחַר יָד,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,5,TRUE,no rhotic,TRUE,TRUE
Hebrew,heb,heb,pebbly,מְכוּסֶה חָצָץ,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,3.8,TRUE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,ceramic,קֵרָמִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-2.5,FALSE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,crusty,קְרוּמִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,2.9,TRUE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,creamy,מוּקרָם,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-4.8,FALSE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,chalky,גִירִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-1.1,FALSE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,flat,שָׁטוּחַ,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-2.7,FALSE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,perforated,מְחוֹרָר,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,0.4,TRUE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,scaly,קַשׂקַשִׂי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,1.9,TRUE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,dusty,מְאוּבָּק,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-0.8,FALSE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,cracked,סדוק,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,3.5,TRUE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,crisp,פָּרִיך,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,2,TRUE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,fibrous,סִיבִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,2.3,TRUE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,silky,מִשׁיִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-5.9,FALSE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,granular,גַרגִירִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,3.5,TRUE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,rocky,סַלעִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,4.8,TRUE,no rhotic,FALSE,TRUE
Hebrew,heb,heb,barbed,דוֹקְרָנִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,6.3,TRUE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,hairy,שָׂעִיר,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,0,TRUE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,woven,ארוגים,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-0.2,FALSE,no rhotic,TRUE,FALSE
Hebrew,heb,heb,blunt,לְהַקְהוֹת,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,0.5,TRUE,no rhotic,FALSE,TRUE
Hebrew,heb,heb,thorny,קוֹצָנִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,5.8,TRUE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,waxy,דוֹנַגִי,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-3.6,FALSE,no rhotic,FALSE,FALSE
Hebrew,heb,heb,greasy,שמנוני,no,Google,31.5,34.83,Semitic,West Semitic,Greater Mesopotamia,W and SW Eurasia,-5.1,FALSE,no rhotic,FALSE,FALSE
Javanese,jav,jav,coated,dilapisi,yes,Google,-7,111,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-2.8,FALSE,trill,FALSE,TRUE
